,0
2013-07-29,-67203.45591592207
2013-07-30,125185.51420556824
2013-07-31,95338.09184617345
2013-08-01,-5954.875632806104
2013-08-02,76049.19018930859
2013-08-03,70989.59387641546
2013-08-04,-38080.97185313626
2013-08-05,35888.83141649831
2013-08-06,37634.69767723069
2013-08-07,-32944.22875242841
2013-08-08,15921.079007218064
2013-08-09,-43638.79692533094
2013-08-10,57041.455833377615
2013-08-11,152385.09424021732
2013-08-12,94533.0842993351
2013-08-13,183983.35518773756
2013-08-14,118638.43123335618
2013-08-15,-30773.69722606267
2013-08-16,13207.37946686309
2013-08-17,21948.41472846915
2013-08-18,80855.89147789641
2013-08-19,-20160.595788042785
2013-08-20,-59441.19534139416
2013-08-21,-12520.547381535464
2013-08-22,-21826.237037088496
2013-08-23,128032.17409776863
2013-08-24,193187.39146079347
2013-08-25,198441.37319841713
2013-08-26,147903.5292202223
2013-08-27,-14119.178583979032
2013-08-28,-24623.434422295486
2013-08-29,-41643.58394351538
2013-08-30,-29971.632072519038
2013-08-31,106418.96555055848
2013-09-01,173151.58542166828
2013-09-02,206053.10315236502
2013-09-03,-2445.0714329993716
2013-09-04,-16515.23395010426
2013-09-05,127164.01270587779
2013-09-06,105110.8652905492
2013-09-07,-41345.83336721733
2013-09-08,1894.9419176538186
2013-09-09,5998.697059847038
2013-09-10,60775.22804654827
2013-09-11,76362.61682633999
2013-09-12,-54164.40513940637
2013-09-13,-58268.64727082347
2013-09-14,48781.2722895347
2013-09-15,194937.83492287982
2013-09-16,251581.44653996007
2013-09-17,204845.83690925906
2013-09-18,85065.33779727716
2013-09-19,-8969.352453161859
2013-09-20,-35462.19841839392
2013-09-21,-88569.4795059613
2013-09-22,103292.64801627689
2013-09-23,-10320.920037109156
2013-09-24,-61714.80770069772
2013-09-25,-38729.341036499
2013-09-26,-3829.6433768115385
2013-09-27,-10413.112312362524
2013-09-28,75767.48835219459
2013-09-29,179048.76587037064
2013-09-30,263595.9336923732
2013-10-01,216935.2514913813
2013-10-02,211533.71399729862
2013-10-03,218683.00446319467
2013-10-04,190085.89706079435
2013-10-05,-117813.98213983647
2013-10-06,-80956.86683873035
2013-10-07,-47703.486610293214
2013-10-08,-70874.9785020522
2013-10-09,101276.06218182106
2013-10-10,-75599.9892840478
2013-10-11,253305.76028824266
2013-10-12,199095.7790130342
2013-10-13,83834.7764263982
2013-10-14,19732.679804770603
2013-10-15,-15764.217260606743
2013-10-16,-90848.65188576795
2013-10-17,249814.6575629927
2013-10-18,50987.309558764224
2013-10-19,139248.99641417465
2013-10-20,149569.49647226423
2013-10-21,153657.7178404614
2013-10-22,210068.31294529542
2013-10-23,242814.8722407744
2013-10-24,152204.7919973304
2013-10-25,166863.32958061597
2013-10-26,152067.86250948324
2013-10-27,197826.40461489087
2013-10-28,267652.2300257242
2013-10-29,245923.27372322103
2013-10-30,192948.96768076028
2013-10-31,188396.90449753127
2013-11-01,115329.69803512222
2013-11-02,141351.11994188023
2013-11-03,188269.2981394754
2013-11-04,167724.76604846193
2013-11-05,196574.12777245694
2013-11-06,183090.448230444
2013-11-07,105613.29708223513
2013-11-08,54632.2946139819
2013-11-09,243786.24761452468
2013-11-10,184661.10548055352
2013-11-11,62858.353113753
2013-11-12,214736.3937081784
2013-11-13,132065.91145510811
2013-11-14,106276.33293828696
2013-11-15,98337.54484845385
2013-11-16,207110.63310532743
2013-11-17,51819.425234678165
2013-11-18,102774.68001608009
2013-11-19,82072.6628948926
2013-11-20,173705.22958393025
2013-11-21,141640.36504306985
2013-11-22,194141.68933905804
2013-11-23,115072.68351673377
2013-11-24,167996.14462138736
2013-11-25,43190.67573829822
2013-11-26,22518.035904420532
2013-11-27,201018.76229388136
2013-11-28,266730.01516083756
2013-11-29,236128.81061271165
2013-11-30,171159.74278338513
2013-12-01,232485.38286260463
2013-12-02,99008.17991535217
2013-12-03,101402.03272783147
2013-12-04,238246.8775916211
2013-12-05,258425.46216214733
2013-12-06,167125.74144281528
2013-12-07,8491.143006487182
2013-12-08,214860.6414107065
2013-12-09,77615.4759579657
2013-12-10,85458.84634118645
2013-12-11,73157.41134840202
2013-12-12,157788.84084784176
2013-12-13,122825.48127202959
2013-12-14,161718.94439030357
2013-12-15,250353.9292327087
2013-12-16,312135.6794354991
2013-12-17,147470.16607152007
2013-12-18,238255.16403158428
2013-12-19,252734.69756559745
2013-12-20,240529.37977898953
2013-12-21,263891.8880894028
2013-12-22,248629.41429231744
2013-12-23,244883.50371695886
2013-12-24,219367.8125967366
2013-12-25,78924.2222582885
2013-12-26,59813.19989195675
2013-12-27,232890.55143936997
2013-12-28,145278.89633440666
2013-12-29,202610.4482995614
2013-12-30,256845.9685946525
2013-12-31,233477.0584754348
