,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
140,3952,4001,181756.13654400082,-206818.89672892663,3966,49,-25062.760184925806,181756.13654400082,156693.37635907502,3709.308909061241,3197.8240073280617,0.5370258476219217,0.4629741523780783
141,4001,4022,46640.00569499987,-250257.8641430764,4017,21,-203617.85844807653,46640.00569499987,-156977.85275307664,2220.952652142851,-7475.135845384602,0.22905655746739562,0.7709434425326043
142,4022,4046,54367.230347704666,-304087.14742396475,4041,24,-249719.91707626008,54367.230347704666,-195352.68672855542,2265.3012644876944,-8139.695280356475,0.2177128319768818,0.7822871680231183
143,4046,4069,35992.34154545629,-273644.9631321747,4065,23,-237652.6215867184,35992.34154545629,-201660.2800412621,1564.8844150198388,-8767.83826266357,0.1514493772681689,0.8485506227318311
144,4069,4092,6875.450508891891,-371058.96583233937,4091,23,-364183.5153234475,6875.450508891891,-357308.0648145556,298.93263082138657,-15535.133252806763,0.01887908216489563,0.9811209178351044
145,4092,4171,415384.22467786394,-308254.0627028134,4110,79,107130.16197505052,308254.0627028134,-201123.9007277629,3901.9501607951065,-2545.8721611109227,0.6051578294176162,0.39484217058238386
146,4171,4176,1470.304127809678,-11790.934449824657,4174,5,-10320.630322014978,1470.304127809678,-8850.3261942053,294.0608255619356,-1770.06523884106,0.14246262892232137,0.8575373710776786
147,4176,4192,34536.67553654786,-35016.97265631618,4182,16,-480.29711976832186,34536.67553654786,34056.37841677954,2158.5422210342413,2128.523651048721,0.5035010623677372,0.4964989376322628
148,4192,4220,4052.010976816755,-217289.9587709549,4213,28,-213237.94779413813,4052.010976816755,-209185.93681732137,144.71467774345552,-7470.9263149043345,0.019002297755785023,0.9809977022442149
149,4220,4243,75731.22090842636,-4654.225483269082,4228,23,71076.99542515728,4654.225483269082,66422.7699418882,202.3576297073514,2887.9465192125303,0.06548146070932181,0.9345185392906782
