,0
2013-07-24,-187919.3745922961
2013-07-25,-273342.0638014086
2013-07-26,-254690.80239836106
2013-07-27,-256941.75641017783
2013-07-28,-224507.28271669606
2013-07-29,-264475.0984763648
2013-07-30,-94237.65061730507
2013-07-31,-109907.11444383362
2013-08-01,-259730.51378217022
2013-08-02,-167346.82648314052
2013-08-03,-157187.26579799602
2013-08-04,-261747.34990229615
2013-08-05,-205838.72442267017
2013-08-06,-194982.71313144302
2013-08-07,-248560.37522106533
2013-08-08,-167656.64864633963
2013-08-09,-199705.20484689026
2013-08-10,-149346.2227261705
2013-08-11,-57805.24467040888
2013-08-12,-110912.05586337495
2013-08-13,36331.39761992102
2013-08-14,-32883.07893677379
2013-08-15,-260009.65335718732
2013-08-16,-224101.69146740672
2013-08-17,-188664.5531429542
2013-08-18,-43701.19411381787
2013-08-19,-180946.66495412862
2013-08-20,-204296.74002741088
2013-08-21,-227037.40657922302
2013-08-22,-245163.35420003626
2013-08-23,-45201.94545987845
2013-08-24,54431.6118666843
2013-08-25,117835.48807273038
2013-08-26,33206.22940760664
2013-08-27,-148525.85453810944
2013-08-28,-165992.23005623958
2013-08-29,-262574.8587380916
2013-08-30,-272233.95182519295
2013-08-31,-105886.06384859889
2013-09-01,28901.97066683755
2013-09-02,101833.36198011658
2013-09-03,-190454.5820228117
2013-09-04,-211771.27258137768
2013-09-05,-71876.7935563025
2013-09-06,-84794.4305694867
2013-09-07,-246602.7941353587
2013-09-08,-160240.02503327906
2013-09-09,-118369.50810218438
2013-09-10,-82195.2245961728
2013-09-11,-73805.95988902832
2013-09-12,-200407.17710017227
2013-09-13,-201377.03859006224
2013-09-14,-120261.05862256442
2013-09-15,70599.40016680946
2013-09-16,142456.39645844442
2013-09-17,39773.158013820444
2013-09-18,-65832.05000646786
2013-09-19,-219390.56850586593
2013-09-20,-215853.33969861025
2013-09-21,-285397.8957129826
2013-09-22,-121928.79557578068
2013-09-23,-252399.81326657507
2013-09-24,-277068.93478094303
2013-09-25,-236890.8416933068
2013-09-26,-106061.73257439624
2013-09-27,-125123.71515323808
2013-09-28,-83968.12277527626
2013-09-29,50785.149622046105
2013-09-30,153883.3963226593
2013-10-01,81390.94572914993
2013-10-02,12113.64738762194
2013-10-03,-11935.619154423352
2013-10-04,-4294.8453332179915
2013-10-05,-257264.7967904504
2013-10-06,-193644.907249465
2013-10-07,-177996.36644705216
2013-10-08,-235108.66655420087
2013-10-09,22695.960421032636
2013-10-10,-193475.9484187932
2013-10-11,172474.63977856733
2013-10-12,61832.343017730986
2013-10-13,-89111.57487363306
2013-10-14,-134384.33697659784
2013-10-15,-188001.37403186818
2013-10-16,-235606.58419068783
2013-10-17,172218.56570743368
2013-10-18,-116411.09839722175
2013-10-19,-51965.22601584773
2013-10-20,-2639.2447799769034
2013-10-21,-10553.245398082112
2013-10-22,58329.43286075496
2013-10-23,127314.53776538828
2013-10-24,22745.81925258087
2013-10-25,27893.099946825627
2013-10-26,-17140.777949872336
2013-10-27,181429.07507228022
2013-10-28,236817.87927130438
2013-10-29,175908.48517543107
2013-10-30,94248.4058185776
2013-10-31,21882.452453400536
2013-11-01,-57311.35686135149
2013-11-02,19458.735943002845
2013-11-03,140726.05579578926
2013-11-04,23349.435193022066
2013-11-05,71368.62012979132
2013-11-06,74187.34411878654
2013-11-07,-64070.260498411655
2013-11-08,-116026.2314610811
2013-11-09,149558.62557379654
2013-11-10,35780.63350210094
2013-11-11,-82313.5921981959
2013-11-12,86806.7732543762
2013-11-13,19412.231551207908
2013-11-14,-3896.217994856959
2013-11-15,4687.178954870031
2013-11-16,104718.67911503869
2013-11-17,-53153.05683915865
2013-11-18,-15253.924188204452
2013-11-19,-20627.139130881773
2013-11-20,82831.71231217167
2013-11-21,38718.560388744656
2013-11-22,94519.15573386854
2013-11-23,9381.190657314513
2013-11-24,73097.77971979989
2013-11-25,-99135.45687695542
2013-11-26,-107634.28866958537
2013-11-27,71744.90100819225
2013-11-28,163614.3930804947
2013-11-29,143413.26740178128
2013-11-30,75878.61443432225
2013-12-01,143253.342162356
2013-12-02,-43846.919517727336
2013-12-03,-36790.121486341006
2013-12-04,104405.25662173546
2013-12-05,138353.87222142026
2013-12-06,91030.72549784707
2013-12-07,-119753.00024613846
2013-12-08,112124.71369757928
2013-12-09,-57714.552745577
2013-12-10,-15269.356519705045
2013-12-11,-18311.689136903668
2013-12-12,61273.99582650023
2013-12-13,25524.104685803388
2013-12-14,50836.25377722843
2013-12-15,101990.41903790887
2013-12-16,187909.48167835284
2013-12-17,22945.128391257484
2013-12-18,144602.916952237
2013-12-19,163837.5656263189
2013-12-20,116628.51166014172
2013-12-21,121364.75481396155
2013-12-22,185197.37301205087
2013-12-23,74191.54547525995
2013-12-24,194086.56988720267
2013-12-25,-76479.46001969338
2013-12-26,-86880.24823418011
2013-12-27,143895.14157214962
2013-12-28,-28933.731960146168
2013-12-29,84749.28396650536
2013-12-30,89939.94552959799
2013-12-31,103524.35113059805
