,Anfang,Ende,RES,EE,Wechsel_EE-RES,Delta_t,Delta_E,LV_kurz,LV_lang,P_kurz,P_lang,Anteil_kurz,Anteil_lang
44,1480,1504,106115.53939048364,-64825.23586454312,1496,24,41290.303525940515,64825.23586454312,170940.77525502676,2701.0514943559633,7122.532302292781,0.2749558155423289,0.725044184457671
45,1504,1527,233700.18374438537,-2451.6165058616352,1505,23,231248.56723852374,2451.6165058616352,236151.800250247,106.59202199398415,10267.469576097696,0.010274859175078723,0.9897251408249212
46,1527,1674,1272983.1158651703,-98306.82180795433,1556,147,1174676.294057216,98306.82180795433,1371289.9376731245,668.7538898500294,9328.502977368194,0.06689373882578982,0.9331062611742102
47,1674,1695,58389.158783999956,-14451.689779407048,1687,21,43937.46900459291,14451.689779407048,72840.84856340701,688.175703781288,3468.611836352715,0.16555469750063367,0.8344453024993662
48,1695,1743,20363.159405489107,-123262.91605123265,1737,48,-102899.75664574355,20363.159405489107,-143626.07545672177,424.2324876143564,-2992.2099053483703,0.12417375703105694,0.8758262429689431
49,1743,1768,62031.90498083477,-106437.03264194439,1760,25,-44405.12766110962,62031.90498083477,-168468.93762277917,2481.276199233391,-6738.7575049111665,0.2691179098529777,0.7308820901470223
50,1768,1897,1123381.8955170598,-24633.480969007946,1775,129,1098748.4145480518,24633.480969007946,1148015.376486068,190.95721681401508,8899.344003767968,0.02100669847789593,0.978993301522104
51,1897,1916,90147.04885928897,-895.4682439196094,1900,19,89251.58061536937,895.4682439196094,91042.51710320858,47.129907574716285,4791.711426484662,0.00973991588502413,0.9902600841149759
52,1916,2084,1658376.4196512988,-3476.343204120889,1924,168,1654900.076447178,3476.343204120889,1661852.7628554197,20.692519072148148,9891.98073128226,0.002087481202046918,0.9979125187979531
53,2084,2086,17.583562410591185,-35.098891766214365,2085,2,-17.51532935562318,17.583562410591185,-52.68245417680555,8.791781205295592,-26.341227088402775,0.25024276691024294,0.7497572330897571
54,2086,2107,105634.46514732951,-1928.6318551063905,2091,21,103705.83329222312,1928.6318551063905,107563.0970024359,91.83961214792336,5122.052238211233,0.017614406816205255,0.9823855931837948
55,2107,2153,180364.84793762874,-14661.614634357387,2118,46,165703.23330327135,14661.614634357387,195026.46257198614,318.7307529208128,4239.705708086655,0.06992106957006253,0.9300789304299375
56,2153,2177,91217.49332397827,-36562.91653319197,2166,24,54654.5767907863,36562.91653319197,127780.40985717025,1523.4548555496656,5324.183744048761,0.22247886382891283,0.7775211361710871
57,2177,2273,674224.5172083332,-2305.355584337385,2180,96,671919.1616239959,2305.355584337385,676529.8727926706,24.014120670181097,7047.186174923652,0.0033960458856107695,0.9966039541143893
58,2273,2295,64440.478074342405,-38246.84901667028,2288,22,26193.629057672122,38246.84901667028,102687.32709101269,1738.4931371213765,4667.605776864213,0.2713809387685154,0.7286190612314845
59,2295,2320,88709.79456086441,-52948.928196971014,2310,25,35760.866363893394,52948.928196971014,141658.7227578354,2117.9571278788408,5666.348910313416,0.2720804035051392,0.7279195964948608
60,2320,2344,76297.49980442853,-47639.71702550162,2335,24,28657.782778926914,47639.71702550162,123937.21682993014,1984.9882093959006,5164.050701247089,0.27765805085223255,0.7223419491477674
61,2344,2392,493815.10843750153,-12740.460903433483,2348,48,481074.64753406803,12740.460903433483,506555.56934093504,265.42626882153087,10553.241027936147,0.024534100323158874,0.975465899676841
62,2392,2416,126548.55961878892,-62511.692489228786,2406,24,64036.86712956013,62511.692489228786,189060.2521080177,2604.6538537178662,7877.510504500738,0.24848435539704847,0.7515156446029515
63,2416,2441,128695.54907999147,-75079.95785453076,2430,25,53615.59122546071,75079.95785453076,203775.50693452224,3003.19831418123,8151.02027738089,0.26924327235733686,0.7307567276426631
64,2441,2465,194141.0758403694,-4908.868621968841,2444,24,189232.20721840055,4908.868621968841,199049.94446233823,204.53619258203503,8293.747685930759,0.024067940716735507,0.9759320592832645
65,2465,2489,135168.22856935667,-64141.46626717944,2472,24,71026.76230217723,64141.46626717944,199309.6948365361,2672.56109446581,8304.570618189004,0.24346625005736153,0.7565337499426386
66,2489,2512,226219.10113621547,-2019.671268372118,2490,23,224199.42986784334,2019.671268372118,228238.7724045876,87.8117942770486,9923.424887155983,0.008771323371058192,0.9912286766289418
67,2512,2536,110869.69884592386,-124364.79414041359,2527,24,-13495.095294489729,110869.69884592386,-235234.49298633746,4619.570785246828,-9801.43720776406,0.3203361919975145,0.6796638080024855
68,2536,2560,94054.4798022643,-109171.33523879095,2551,24,-15116.855436526661,94054.4798022643,-203225.81504105526,3918.936658427679,-8467.742293377303,0.31638316240178427,0.6836168375982157
69,2560,2608,373696.9740326341,-33451.44755294074,2565,48,340245.52647969336,33451.44755294074,407148.42158557486,696.9051573529322,8482.25878303281,0.07592250905191325,0.9240774909480868
70,2608,2621,7913.8754707211365,-45607.110770758314,2616,13,-37693.23530003718,7913.8754707211365,-53520.98624147945,608.7596515939335,-4116.998941652265,0.12881734002746995,0.8711826599725301
71,2621,2633,62307.606186620054,-2563.9718512814998,2622,12,59743.63433533855,2563.9718512814998,64871.578037901556,213.66432094012498,5405.964836491797,0.03802107131171732,0.9619789286882827
72,2633,2656,49995.50827154785,-73584.1263522723,2646,23,-23588.618080724453,49995.50827154785,-123579.63462382015,2173.717750936863,-5373.027592340007,0.2880338016007592,0.7119661983992409
73,2656,2705,148693.03139515332,-287170.5303094646,2687,49,-138477.4989143113,148693.03139515332,-435863.5617046179,3034.551661125578,-8895.174728665672,0.25436892364290653,0.7456310763570934
74,2705,2729,107517.37395874163,-125160.93924626824,2719,24,-17643.56528752661,107517.37395874163,-232678.31320500988,4479.890581614235,-9694.929716875411,0.3160456702291722,0.6839543297708278
75,2729,2752,95227.00386760273,-102693.30525151212,2743,23,-7466.301383909391,95227.00386760273,-197920.30911911486,4140.304515982728,-8605.230831265862,0.3248435160376771,0.675156483962323
76,2752,2769,621.0425294822289,-138079.74319913474,2768,17,-137458.70066965252,621.0425294822289,-138700.78572861696,36.531913498954644,-8158.869748742174,0.004457611109809176,0.9955423888901909
77,2769,2774,6936.65838199932,-2679.626640695922,2771,5,4257.031741303398,2679.626640695922,9616.285022695243,535.9253281391844,1923.2570045390487,0.21792826055135234,0.7820717394486476
78,2774,2801,38512.395133043705,-202035.00864533384,2792,27,-163522.61351229015,38512.395133043705,-240547.40377837754,1426.3850049275445,-8909.163102902872,0.13800767893933819,0.8619923210606617
79,2801,2824,53509.566577183316,-122002.65376299131,2815,23,-68493.08718580799,53509.566577183316,-175512.22034017462,2326.502894660144,-7630.966101746722,0.23364400084998088,0.7663559991500192
80,2824,2836,15408.156161288054,-62264.246364735525,2831,12,-46856.09020344747,15408.156161288054,-77672.40252602358,1284.013013440671,-6472.700210501965,0.16553570776309096,0.8344642922369091
81,2836,2850,111464.57793325024,-724.0003981470636,2837,14,110740.57753510318,724.0003981470636,112188.57833139731,51.714314153361684,8013.469880814094,0.006412043780181807,0.9935879562198182
82,2850,2859,12259.43175122291,-11751.535779724685,2854,9,507.89597149822475,11751.535779724685,24010.967530947593,1305.7261977471871,2667.885281216399,0.32859936223250297,0.6714006377674971
83,2859,2871,55614.88029681663,-17172.47640106053,2863,12,38442.4038957561,17172.47640106053,72787.35669787716,1431.0397000883775,6065.613058156429,0.1908904875598676,0.8091095124401324
84,2871,2895,54128.18175673661,-198840.50895558702,2887,24,-144712.3271988504,54128.18175673661,-252968.69071232365,2255.340906530692,-10540.362113013485,0.17625767830699735,0.8237423216930027
85,2895,2968,59140.9745754501,-650043.4065174914,2959,73,-590902.4319420414,59140.9745754501,-709184.3810929415,810.1503366500013,-9714.854535519748,0.07697386808743467,0.9230261319125653
86,2968,2991,39049.09573952489,-180994.1044673354,2983,23,-141945.0087278105,39049.09573952489,-220043.2002068603,1697.786771283691,-9567.09566116784,0.15071500137389438,0.8492849986261056
87,2991,3037,2336.0700265152755,-502752.7393598338,3035,46,-500416.66933331854,2336.0700265152755,-505088.8093863491,50.78413101120164,-10980.191508398893,0.004603775103062183,0.9953962248969378
88,3037,3063,47371.96535746721,-221610.18898820784,3056,26,-174238.22363074063,47371.96535746721,-268982.154345675,1821.9986675948928,-10345.467474833655,0.14974347545061126,0.8502565245493888
89,3063,3088,36889.98544997647,-220337.99582887813,3078,25,-183448.01037890167,36889.98544997647,-257227.9812788546,1475.5994179990587,-10289.119251154183,0.12542581420735868,0.8745741857926413
90,3088,3113,56212.69654358422,-224683.61860705438,3103,25,-168470.92206347015,56212.69654358422,-280896.3151506386,2248.5078617433687,-11235.852606025543,0.1667493142976918,0.8332506857023082
91,3113,3137,32678.236347010894,-160551.3018942669,3127,24,-127873.06554725599,32678.236347010894,-193229.53824127777,1361.5931811254538,-8051.23076005324,0.14465299570396006,0.85534700429604
92,3137,3161,14901.331386073954,-58483.53952165496,3150,24,-43582.20813558101,14901.331386073954,-73384.87090772891,620.8888077530814,-3057.7029544887046,0.1687843739895462,0.8312156260104537
93,3161,3185,80477.67050519389,-61457.734339483555,3172,24,19019.936165710336,61457.734339483555,141935.40484467745,2560.738930811815,5913.975201861561,0.30216227836395726,0.6978377216360429
94,3185,3197,11831.647231750369,-44652.37637901834,3190,12,-32820.729147267964,11831.647231750369,-56484.02361076871,985.970602645864,-4707.001967564059,0.17319082263020763,0.8268091773697924
95,3197,3207,65644.96057802299,-4986.923631942573,3198,10,60658.03694608042,4986.923631942573,70631.88420996556,498.69236319425727,7063.188420996556,0.06594819165052755,0.9340518083494725
96,3207,3232,78343.93149709722,-112429.75848297148,3216,25,-34085.82698587426,78343.93149709722,-190773.6899800687,3133.7572598838888,-7630.947599202748,0.2911140900661703,0.7088859099338296
97,3232,3257,24502.67614286534,-238303.9245062546,3250,25,-213801.24836338928,24502.67614286534,-262806.60064911994,980.1070457146136,-10512.264025964798,0.08528327527901411,0.914716724720986
98,3257,3262,4077.11863062305,-8902.810394879743,3259,5,-4825.691764256693,4077.11863062305,-12979.929025502794,815.4237261246101,-2595.9858051005585,0.23902838948560948,0.7609716105143906
99,3262,3279,29766.387448156198,-102078.90054166639,3273,17,-72312.51309351019,29766.387448156198,-131845.2879898226,1750.9639675386,-7755.605175871918,0.18418463497446724,0.8158153650255328
100,3279,3304,71329.45488455152,-168730.33201592969,3294,25,-97400.87713137816,71329.45488455152,-240059.7869004812,2853.178195382061,-9602.39147601925,0.22906846259574293,0.770931537404257
101,3304,3329,40015.18364137353,-172809.37295500998,3319,25,-132794.18931363645,40015.18364137353,-212824.5565963835,1600.6073456549411,-8512.98226385534,0.1582630309766391,0.8417369690233609
102,3329,3352,59221.69649478271,-138328.25623472163,3342,23,-79106.55973993892,59221.69649478271,-197549.95272950432,2574.8563693383785,-8589.128379543667,0.2306395455794781,0.7693604544205219
103,3352,3375,34968.68330020769,-196335.06306514353,3368,23,-161366.37976493585,34968.68330020769,-231303.74636535122,1520.3775347916387,-10056.684624580488,0.13132671431333967,0.8686732856866604
104,3375,3413,211987.634302386,-64410.90910843843,3382,38,147576.72519394755,64410.90910843843,276398.54341082444,1695.0239239062744,7273.645879232222,0.1889939044598473,0.8110060955401528
105,3413,3423,63715.3016523843,-2995.04530463594,3414,10,60720.25634774836,2995.04530463594,66710.34695702024,299.504530463594,6671.034695702025,0.042967196761382644,0.9570328032386175
106,3423,3508,254525.53247686228,-385946.9159371208,3462,85,-131421.3834602585,254525.53247686228,-640472.4484139831,2994.4180291395564,-7534.969981340978,0.28438671137952476,0.7156132886204752
