,f,max
320.0,203.91436808882972,
321.0,122.1058592037541,
322.0,121.83520735920649,
323.0,232.8172191660172,
324.0,346.602866723633,346.602866723633
325.0,16.17738360452835,
326.0,244.13942993728827,
327.0,121.14734206795745,
328.0,356.1263193093391,
329.0,401.63602284465577,
330.0,264.6072735197019,
331.0,381.31314046379106,
332.0,147.70255427035664,
333.0,315.01304516209797,
334.0,97.5481669362466,
335.0,232.44738365767748,
336.0,288.7429744974256,
337.0,129.9814307356588,
338.0,124.37629712439939,
339.0,168.71174484554737,
340.0,310.8061469838332,
341.0,174.71845996208958,
342.0,71.46921726894226,
343.0,279.2494433914534,
344.0,285.3335947953792,
345.0,258.3400637214925,
346.0,84.30098845021236,
347.0,162.45599366307627,
348.0,220.5502794973335,
349.0,284.58082866566207,
350.0,356.3782398996939,
351.0,303.1336931337774,
352.0,326.80894216081094,
353.0,495.9430790666837,
354.0,212.1044208840852,
355.0,274.15323461331855,
356.0,389.1762430187135,
357.0,333.87391303659626,
358.0,365.71356074465297,
359.0,296.1816459136806,
360.0,773.7778730718204,
361.0,244.65505079719466,
362.0,885.6370336449518,
363.0,1324.2999422753487,
364.0,1961.1941039309083,1961.1941039309083
365.0,349.49277457265015,
366.0,1939.8086555123264,
367.0,1337.3687724367962,
368.0,751.2982454718647,
369.0,106.81792368140043,
370.0,731.9421341043895,
371.0,218.88108044310505,
372.0,192.66130746922582,
373.0,331.2208936572212,
374.0,525.3413235577492,
375.0,114.38614610312786,
376.0,175.410652631942,
377.0,257.75739353362684,
378.0,243.96155229589203,
379.0,479.82350858257877,
380.0,303.6691628511212,
381.0,215.5979026056777,
382.0,295.33262858887196,
383.0,337.46689556717376,
384.0,93.2198495170853,
385.0,179.4637726842801,
386.0,339.56693917814397,
387.0,136.3309966205018,
388.0,115.9375299084534,
389.0,406.3884375396259,
390.0,228.43029426834815,
391.0,183.7601395806466,
392.0,361.48167333913545,
393.0,115.1445524056651,
394.0,222.08308142281635,
395.0,249.84963061165166,
396.0,288.58969158211175,
397.0,185.75571475861872,
398.0,166.52797307822655,
399.0,121.37749064808865,
400.0,47.44023949652427,
401.0,502.7742694186745,
402.0,335.1538670820999,
403.0,249.24006639623255,
404.0,393.55796082537773,
405.0,50.539174358679304,
406.0,220.1811932207125,
407.0,212.06072962873967,
408.0,90.06031361375116,
409.0,148.42736210216663,
410.0,140.42512912045675,
411.0,96.53961321904194,
412.0,316.52857337010346,
413.0,64.31013908269216,
414.0,72.21516597185472,
415.0,248.07324970381697,
416.0,357.2957534060883,
417.0,108.20216987635315,
418.0,188.80865794486675,
419.0,296.1587091044255,
420.0,122.63647657873676,
421.0,266.32202841025645,
422.0,141.59873243166362,
423.0,461.099847246638,
424.0,122.70492966001306,
425.0,121.17023242283378,
426.0,146.1700678287981,
427.0,112.70859278389612,
428.0,149.0801446649606,
429.0,255.35164995716733,
430.0,121.02858629215943,
431.0,373.79747098527196,
432.0,178.9764690551702,
433.0,278.4985407263727,
434.0,92.58232828877888,
435.0,155.20587041687673,
436.0,179.19136904164247,
437.0,114.80771285143,
438.0,86.99086629876034,
439.0,151.2906176980802,
440.0,280.4157199631741,
441.0,350.19427615083845,
442.0,333.1227076940949,
443.0,178.4927105173841,
444.0,89.56253963224243,
445.0,438.5631240674959,
446.0,147.58705582810163,
447.0,430.77900456571876,
448.0,423.99380496501243,
449.0,157.5900637972321,
450.0,101.15226503886191,
451.0,267.98037889205756,
452.0,124.90128010303812,
453.0,194.37956076775836,
454.0,457.2011075974936,
455.0,166.35625424496433,
456.0,268.00874693683465,
457.0,69.60630278035558,
458.0,165.44588591599162,
459.0,99.01727421230416,
460.0,407.9305748735699,
461.0,91.29041878012599,
462.0,292.3921347810613,
463.0,186.0581639920417,
464.0,67.78483788538915,
465.0,204.46638450771707,
466.0,47.08920936013594,
467.0,388.9051266169575,
468.0,292.2523674036487,
469.0,96.4151905626451,
470.0,143.35972445075532,
471.0,524.3880592479094,
472.0,103.03923029294788,
473.0,386.96119799647016,
474.0,144.70506152527147,
475.0,154.9336734927584,
476.0,211.66205664452204,
477.0,284.50591046112396,
478.0,157.66252672823907,
479.0,333.3656985140331,
480.0,348.7044018888234,
481.0,319.1709461338234,
482.0,210.52051032269085,
483.0,245.8922551284424,
484.0,182.25708098852033,
485.0,140.64711832415375,
486.0,164.654119974669,
487.0,149.63512488112315,
488.0,141.531474048483,
489.0,138.66081155493876,
490.0,181.59429480650581,
491.0,70.744163968154,
492.0,108.02848647026191,
493.0,69.41304665950764,
494.0,115.4361523231339,
495.0,191.07637713077588,
496.0,123.7516846566292,
497.0,65.33843080980488,
498.0,104.13477512637881,
499.0,57.21389665234053,
500.0,34.6293159299838,
501.0,108.13671721773835,
502.0,230.74830043792392,
503.0,209.67205546950703,
504.0,214.99302056221993,
505.0,106.1192431515934,
506.0,164.32606406367012,
507.0,166.99490261809228,
508.0,166.35886361991112,
509.0,70.66211824243403,
510.0,59.071202287567914,
511.0,117.00578651649569,
512.0,281.9515372191216,
513.0,76.65812833296106,
514.0,139.3853019049542,
515.0,116.40109388563893,
516.0,206.12517239353392,
517.0,44.64173423113318,
518.0,39.59144568290302,
519.0,130.98214296201334,
520.0,167.44372017882012,
521.0,115.57642389339946,
522.0,115.8308377931583,
523.0,196.77047935769878,
524.0,140.03669658896277,
525.0,135.43418120534807,
526.0,33.33109350506818,
527.0,174.21829665432398,
528.0,113.75485587603188,
529.0,123.75377745080647,
530.0,75.1161402191304,
531.0,100.88057929754547,
532.0,175.16236715485437,
533.0,11.080856535470245,
534.0,114.78353747846378,
535.0,136.67698584321846,
536.0,128.83665726540428,
537.0,83.64077931952805,
538.0,119.40912868289259,
539.0,191.8427599144076,
540.0,74.19426661709794,
541.0,171.52507788371162,
542.0,177.44541535278563,
543.0,188.10718697213082,
544.0,211.58413549089474,
545.0,208.27591516235606,
546.0,230.78972667454866,
547.0,157.50341203692818,
548.0,116.5814160043695,
